titleId,production_companies_name
tt0015467,Famous Players-Lasky Corporation
tt0015497,Louis B. Mayer Productions
tt0015498,Goldwyn Pictures Corporation
tt0015526,Vita-Film
tt0015532,Comenius-Film GmbH
tt0015542,Famous Players-Lasky Corporation
tt0015569,Universal Pictures
tt0015577,Paramount
tt0015578,Fox Film Corporation
tt0015612,Famous Players-Lasky Corporation
tt0015624,Metro-Goldwyn-Mayer
tt0015627,Hal Roach Studios
tt0015634,Micheaux Film
tt0015643,Cinema Corporation of America
tt0015646,Warner Bros. Pictures
tt0015647,Robertson-Cole Pictures Corporation
tt0015648,Mosfilm
tt0015648,Goskino USSR
tt0015662,Universal Pictures
tt0015663,Universal Pictures
tt0015669,B.P. Schulberg Productions
tt0015684,Metro-Goldwyn-Mayer
tt0015689,Sam E. Rork Productions
tt0015693,Ritz-Carlton Pictures
tt0015723,Nikkatsu Corporation
tt0015735,Samuel Goldwyn Productions
tt0015735,George Fitzmaurice Productions
tt0015750,Fox Film Corporation
tt0015758,Elton Productions
tt0015768,Palladium
tt0015770,Fox Film Corporation
tt0015772,Art Finance Corporation
tt0015781,Thomas H. Ince Corporation
tt0015784,Paramount
tt0015794,Films René Fernand
tt0015801,Cinégraphic
tt0015811,Fox Film Corporation
tt0015835,Paramount
tt0015841,The Harold Lloyd Corporation
tt0015842,Sofar-Film
tt0015847,Nikkatsu Corporation
tt0015861,Victoria Film
tt0015863,Buster Keaton Productions
tt0015864,Charles Chaplin Productions
tt0015867,Paramount
tt0015872,Universal Pictures
tt0015873,Merian C. Cooper and Ernest Schoedsack
tt0015881,Metro-Goldwyn-Mayer
tt0015883,Albatros
tt0015903,Fox Film Corporation
tt0015909,Joseph M. Schenck Productions
tt0015920,Samuel Goldwyn Productions
tt0015920,George Fitzmaurice Productions
tt0015923,Warner Bros. Pictures
tt0015937,Universal Pictures
tt0015947,Nord-Westi Film AB
tt0015959,Gosfilmfond Russia
tt0015968,AB Historisk Film
tt0015973,Fox Film Corporation
tt0015979,Warner Bros. Pictures
tt0015980,Famous Players-Lasky Corporation
tt0016004,Warner Bros. Pictures
tt0016005,Metro-Goldwyn Pictures Corporation
tt0016006,Norma Talmadge Film Corporation
tt0016013,Fox Film Corporation
tt0016022,Fox Film Corporation
tt0016028,United Artists
tt0016028,Mary Pickford Company
tt0016029,Fox Film Corporation
tt0016038,Universal Pictures
tt0016039,First National Pictures
tt0016051,Paramount
tt0016052,J. G. Blystone Productions
tt0016052,Fox Film Corporation
tt0016063,Universal Pictures
tt0016097,Metro-Goldwyn-Mayer
tt0016104,An Erich von Stroheim Production
tt0016104,Metro-Goldwyn-Mayer
tt0016109,Metro-Goldwyn-Mayer
tt0016112,Société des Cinéromans
tt0016123,Metro-Goldwyn Pictures Corporation
tt0016127,Gainsborough Pictures
tt0016127,Münchner Lichtspielkunst AG (Emelka)
tt0016127,Bavaria Film
tt0016137,First National Pictures
tt0016142,Metro-Goldwyn-Mayer
tt0016146,Warner Bros. Pictures
tt0016150,Metro-Goldwyn-Mayer
tt0016150,Cosmopolitan Productions
tt0016156,Paramount
tt0016157,Famous Players-Lasky Corporation
tt0016172,Universal Pictures
tt0016174,Jackie Coogan Productions
tt0016198,Vitagraph Company of America
tt0016205,Paramount
tt0016220,Universal Pictures
tt0016226,B.P. Schulberg Productions
tt0016230,Münchner Lichtspielkunst
tt0016230,Bavaria Film
tt0016230,Gainsborough Pictures
tt0016232,Majestic Films
tt0016232,Films A. Legrand
tt0016240,Münchner Lichtspielkunst AG (Emelka)
tt0016240,Great Eastern Film Corporation
tt0016240,Himansu Rai Film
tt0016241,Metro-Goldwyn-Mayer
tt0016251,Metro-Goldwyn-Mayer
tt0016258,Metro-Goldwyn Pictures Corporation
tt0016294,DeMille Pictures Corporation
tt0016308,Paramount
tt0016310,Academy Photoplays
tt0016332,Buster Keaton Productions
tt0016334,Warner Bros. Pictures
tt0016358,Metro-Goldwyn-Mayer
tt0016361,Universal Pictures
tt0016372,Gaumont-British Picture Corporation
tt0016384,Sascha-Film
tt0016389,Universal Pictures
tt0016390,Metro-Goldwyn Pictures Corporation
tt0016392,H. K. Breslauer-Film
tt0016394,Paramount
tt0016395,Samuel Goldwyn Productions
tt0016404,Värmlandsfilm
tt0016409,Famous Players-Lasky Corporation
tt0016417,Fox Film Corporation
tt0016430,Paramount
tt0016439,Famous Players-Lasky Corporation
tt0016461,William S. Hart Productions
tt0016473,Metro-Goldwyn-Mayer
tt0016480,Famous Players-Lasky Corporation
tt0016481,UFA
tt0016491,Mundus-Film
tt0016493,Georges Loureau
tt0016517,Fox Film Corporation
tt0016530,Metro-Goldwyn Pictures Corporation
tt0016534,Famous Players-Lasky Corporation
tt0016544,Chadwick Pictures Corporation
tt0016548,Paramount
tt0016550,Paramount
tt0016560,Metro-Goldwyn-Mayer
tt0016563,UFA
tt0016572,Famous Players-Lasky Corporation
tt0016572,Paramount
tt0016603,Famous Players-Lasky Corporation
tt0016603,Paramount
tt0016616,Metro-Goldwyn-Mayer
tt0016627,Metro-Goldwyn-Mayer
tt0016629,Roland West Productions
tt0016630,Buster Keaton Productions
tt0016641,Metro-Goldwyn-Mayer
tt0016644,Richard Talmadge Productions
tt0016646,Cosmopolitan Productions
tt0016654,United Artists
tt0016654,Elton Corporation
tt0016655,Metro-Goldwyn-Mayer
tt0016669,Metro-Goldwyn-Mayer
tt0016672,Metro-Goldwyn-Mayer
tt0016676,Paramount
tt0016689,C.C. Burr Productions Inc.
tt0016692,UFA
tt0016709,Albatros
tt0016724,Universal Pictures
tt0016751,DeMille Pictures Corporation
tt0016783,Metro-Goldwyn-Mayer
tt0016812,Constance Talmadge Film Company
tt0016815,Paramount
tt0016822,John McCormick Productions
tt0016840,Fox Film Corporation
tt0016847,UFA
tt0016850,Sascha-Film
tt0016850,Phoebus-Film
tt0016854,Fox Film Corporation
tt0016871,Paramount
tt0016884,Metro-Goldwyn-Mayer
tt0016893,Warner Bros. Pictures
tt0016895,The Harold Lloyd Corporation
tt0016914,Neumann-Filmproduktion
tt0016930,Sascha-Film
tt0016930,Phoebus-Film
tt0016931,Paramount
tt0016935,Famous Players-Lasky Corporation
tt0016947,Paramount
tt0016948,J. G. Blystone Productions
tt0016953,UFA
tt0016959,DeMille Pictures Corporation
tt0016971,Mack Sennett Comedies
tt0016999,First National Pictures
tt0017010,Fox Film Corporation
tt0017025,Sovkino
tt0017048,Shin Kankaku-ha Eiga Renmei Productions
tt0017048,Kinugasa Productions
tt0017048,National Film Art
tt0017049,Nikkatsu Corporation
tt0017052,First National Pictures
tt0017075,Carlyle Blackwell Productions
tt0017075,Gainsborough Pictures
tt0017089,Famous Players-Lasky Corporation
tt0017096,Societa Anonima Stefano Pittaluga
tt0017099,Deutsche Vereinsfilm AG
tt0017103,Metro-Goldwyn Pictures Corporation
tt0017117,Paramount
tt0017118,UFA
tt0017120,Metro-Goldwyn-Mayer
tt0017122,Universal Pictures
tt0017128,Mezhrabpom-Rus
tt0017136,UFA
tt0017137,Films de France
tt0017137,Ciné France
tt0017137,Deulig Film
tt0017159,Mezhrabpom-Rus
tt0017160,First National Pictures
tt0017162,Robert Flaherty Productions Inc.
tt0017195,Georgianfilm
tt0017195,Armenia Studio
tt0017196,Les Films Jean Renoir
tt0017201,Christie Film Company
tt0017226,Paramount
tt0017242,Paramount
tt0017252,Metropolitan Pictures Corporation of California
tt0017271,Goskino USSR
tt0017272,Universal Pictures
tt0017293,Межрабпом-Русь
tt0017328,Fox Film Corporation
tt0017350,Metro-Goldwyn-Mayer
tt0017354,Warner Bros. Pictures
tt0017369,Charles R. Rogers Productions
tt0017372,Goskino USSR
tt0017374,Fox Film Corporation
tt0017376,Sovkino
tt0017378,Leningradkino
tt0017401,Universal Pictures
tt0017401,Universal Jewel
tt0017409,Warner Bros. Pictures
tt0017416,Feature Productions
tt0017416,United Artists
tt0017417,Paramount
tt0017418,Mezhrabpom-Rus
tt0017423,United Artists
tt0017423,Pickford Corporation
tt0017437,Harry Langdon Corporation
tt0017439,Al Rockett Productions
tt0017441,DeMille Pictures Corporation
tt0017446,Corinne Griffith Productions
tt0017447,Universal Pictures
tt0017448,UFA
tt0017449,Metro-Goldwyn-Mayer
tt0017449,Cosmopolitan Productions
tt0017458,Paramount
tt0017463,Fox Film Corporation
tt0017468,Billy West Productions
tt0017472,Famous Players-Lasky Corporation
tt0017480,Cosmopolitan Productions
tt0017480,Metro-Goldwyn-Mayer
tt0017483,Harry Langdon Corporation
tt0017508,Metro-Goldwyn-Mayer
tt0017519,DeMille Pictures Corporation
tt0017526,Metro-Goldwyn-Mayer
tt0017539,Universal Pictures
tt0017540,Fox Film Corporation
tt0017567,United Artists
tt0017567,Samuel Goldwyn Productions
tt0017584,Paramount
tt0017621,Ama-Film
tt0017626,First National Pictures
tt0017631,Fox Film Corporation
tt0017632,Metro-Goldwyn-Mayer
tt0017637,Famous Players-Lasky Corporation
tt0017653,Sovkino
tt0017666,Cosmopolitan Productions
tt0017666,Metro-Goldwyn-Mayer
tt0017667,Feature Productions
tt0017668,Deutsche Vereinsfilm AG
tt0017668,Fox Europa Produktion
tt0017698,Constance Talmadge Film Company
tt0017703,Robert Kane Productions
tt0017722,Metro-Goldwyn-Mayer
tt0017726,Sascha-Film
tt0017736,Ciné-Alliance
tt0017736,Deulig Film
tt0017736,Société des Cinéromans
tt0017739,Universal Pictures
tt0017743,Paramount Famous Lasky Corporation
tt0017743,Famous Players-Lasky Corporation
tt0017748,Mezhrabpomfilm
tt0017751,Famous Players-Lasky Corporation
tt0017752,Universal Pictures
tt0017765,Joseph M. Schenck Productions
tt0017809,Mezhrabpom-Rus
tt0017812,Pantomim-Film AG
tt0017822,Norma Talmadge Film Corporation
tt0017825,Gainsborough Pictures
tt0017841,Fox Film Corporation
tt0017843,Gainsborough Pictures
tt0017850,Metro-Goldwyn-Mayer
tt0017856,Famous Players-Lasky Corporation
tt0017856,Paramount
tt0017860,Cosmopolitan Productions
tt0017860,Metro-Goldwyn-Mayer
tt0017866,Universal Pictures
tt0017877,DeMille Pictures Corporation
tt0017898,Robert Kane Productions
tt0017918,United Artists
tt0017918,Elton Corporation
tt0017925,Joseph M. Schenck Productions
tt0017925,Buster Keaton Productions
tt0017928,Paramount Famous Lasky Corporation
tt0017929,Metropolitan Pictures Corporation of California
tt0017930,F.P.S.-Film GmbH
tt0017930,Gainsborough Pictures
tt0017930,Phoebus-Film
tt0017938,Les Films Jean Epstein
tt0017961,Vostokfilm
tt0017998,Gaumont-British Picture Corporation
tt0018013,Phoebus-Film
tt0018014,Paramount
tt0018022,Warner Bros. Pictures
tt0018030,Fox Film Corporation
tt0018033,Paramount
tt0018033,Famous Players-Lasky Corporation
tt0018037,Warner Bros. Pictures
tt0018038,Paramount Famous Lasky Corporation
tt0018045,Société des Films Historiques
tt0018051,The Harold Lloyd Corporation
tt0018054,DeMille Pictures Corporation
tt0018066,Mezhrabpom-Rus
tt0018080,Paramount
tt0018081,Fox Film Corporation
tt0018084,Douglas MacLean Productions
tt0018084,Paramount
tt0018087,UFA
tt0018090,First National Pictures
tt0018097,Metro-Goldwyn-Mayer
tt0018102,Harry Langdon Corporation
tt0018107,Metro-Goldwyn-Mayer
tt0018113,Gloria Swanson Pictures
tt0018129,Samuel Goldwyn Productions
tt0018147,First National Pictures
tt0018179,Metro-Goldwyn-Mayer
tt0018183,United Artists
tt0018183,Pickford Corporation
tt0018192,Société Westi
tt0018192,Ciné France
tt0018192,Films Abel Gance
tt0018192,Isepa-Wengeroff Film
tt0018192,Pathé Consortium Cinéma
tt0018192,Société générale des films
tt0018197,Production Francaise Cinematographique
tt0018197,Goya Producciones Cinematográficas S.A.
tt0018199,Paramount Famous Lasky Corporation
tt0018204,Hal Roach Studios
tt0018217,Sovkino
tt0018220,Universal Pictures
tt0018230,Paramount Famous Lasky Corporation
tt0018235,First National Pictures
tt0018240,Universal Pictures
tt0018246,Museum of the Revolution
tt0018246,Moscow
tt0018246,Sovkino
tt0018247,Fox Film Corporation
tt0018253,First National Pictures
tt0018328,British International Pictures
tt0018335,Paramount Famous Lasky Corporation
tt0018351,Paramount
tt0018379,Fox Film Corporation
tt0018381,Paramount
tt0018386,Paramount Famous Lasky Corporation
tt0018389,DeMille Pictures Corporation
tt0018392,BIF
tt0018397,Metro-Goldwyn-Mayer
tt0018412,Fox Film Corporation
tt0018418,Charles R. Rogers Productions
tt0018440,Metro-Goldwyn-Mayer
tt0018451,Metro-Goldwyn-Mayer
tt0018455,Fox Film Corporation
tt0018457,Universal Pictures
tt0018471,Metro-Goldwyn-Mayer
tt0018505,Sovkino
tt0018515,The Caddo Company
tt0018523,Albatros
tt0018524,Universal Pictures
tt0018525,Cosmopolitan Productions
tt0018525,Metro-Goldwyn-Mayer
tt0018526,Paramount
tt0018528,Metro-Goldwyn-Mayer
tt0018531,First National Pictures
tt0018566,Warner Bros. Pictures
tt0018578,Paramount Famous Lasky Corporation
tt0018588,Terra-Filmkunst
tt0018589,Paramount Famous Lasky Corporation
tt0018592,Paramount Famous Lasky Corporation
tt0018596,Paramount Famous Lasky Corporation
tt0018596,Paramount
tt0018600,Minxin Film Company
tt0018607,Mezhrabpom-Rus
tt0018613,Paramount Famous Lasky Corporation
tt0018613,Paramount
tt0018615,Erda-Film
tt0018618,Metro-Goldwyn-Mayer
tt0018618,Warner Home Video
tt0018622,First National Pictures
tt0018674,First National Pictures
tt0018678,Feature Productions
tt0018678,Art Cinema Corporation
tt0018684,Paramount
tt0018686,Mezhrabpomfilm
tt0018692,Columbia Pictures
tt0018737,Nero-Film AG
tt0018739,Isepa-Wengeroff Film
tt0018739,Richard Oswald Produktion
tt0018739,Albatros
tt0018742,Metro-Goldwyn-Mayer
tt0018756,British International Pictures
tt0018770,Films Jean Epstein
tt0018771,Film Booking Offices of America (FBO)
tt0018773,Charles Chaplin Productions
tt0018773,United Artists
tt0018795,Metro-Goldwyn-Mayer
tt0018797,Columbia Pictures
tt0018806,Metro-Goldwyn-Mayer
tt0018828,Chadwick Pictures Corporation
tt0018839,Paramount
tt0018841,Mezhrabpomfilm
tt0018876,British International Pictures
tt0018879,Fox Film Corporation
tt0018882,Paramount
tt0018891,Gainsborough Pictures
tt0018896,Paramount
tt0018906,Paramount Famous Lasky Corporation
tt0018906,Paramount
tt0018907,Fox Film Corporation
tt0018908,Paramount
tt0018909,Fox Film Corporation
tt0018910,Metro-Goldwyn-Mayer
tt0018912,Universal Pictures
tt0018926,Film Booking Offices of America (FBO)
tt0018935,Vereinigte Star-Film GmbH
tt0018935,Essem-Film GmbH
tt0018937,Fox Film Corporation
tt0018945,Warner Bros. Pictures
tt0018972,Fox Film Corporation
tt0018989,Deutsche Film-Union AG (Defu) (Berlin)
tt0018990,UFA
tt0018996,Gaumont-British Picture Corporation
tt0019003,Paramount Famous Lasky Corporation
tt0019004,Paramount Famous Lasky Corporation
tt0019017,Universal Pictures
tt0019043,Kinugasa Eiga Renmei
tt0019043,Shochiku
tt0019050,Cinéfilm AG
tt0019050,Hom-AG für Filmfabrikation
tt0019057,Lupu Pick Film
tt0019057,Terra & Blattner Picture Corporation
tt0019060,Sovkino
tt0019071,Paramount
tt0019074,Metro-Goldwyn-Mayer
tt0019098,First National Pictures
tt0019109,Universal Pictures
tt0019113,Universal Pictures
tt0019115,Paramount Famous Lasky Corporation
tt0019115,Paramount
tt0019122,"""Le Film d'Art"""
tt0019122,Francos Films
tt0019125,Paramount
tt0019127,La Société des Films Charles Dullin
tt0019130,Universal Pictures
tt0019136,Paramount Famous Lasky Corporation
tt0019144,Pathé Exchange
tt0019150,Metro-Goldwyn-Mayer
tt0019151,Columbia Pictures
tt0019152,The Caddo Company
tt0019165,Warner Bros. Pictures
tt0019175,Sovkino
tt0019179,Paramount Famous Lasky Corporation
tt0019179,Paramount
tt0019182,Fox Film Corporation
tt0019186,British International Pictures
tt0019195,Metro-Goldwyn-Mayer
tt0019205,Pathé Exchange
tt0019209,Universal Pictures
tt0019221,Shochiku
tt0019225,VUFKU (All-Ukrainian Photo-Cinema Administration)
tt0019233,Warner Bros. Pictures
tt0019237,Metro-Goldwyn-Mayer
tt0019249,UFA
tt0019249,Isepa
tt0019252,Paramount
tt0019254,Société générale des films
tt0019258,Cosmopolitan Productions
tt0019258,Metro-Goldwyn-Mayer
tt0019264,Film Booking Offices of America (FBO)
tt0019286,Mezhrabpomfilm
tt0019287,Warner Bros. Pictures
tt0019305,Inspiration Pictures
tt0019312,Fox Film Corporation
tt0019313,Paramount
tt0019344,Gloria Swanson Pictures
tt0019353,Paramount Famous Lasky Corporation
tt0019375,Paramount
tt0019379,Cosmopolitan Productions
tt0019379,Metro-Goldwyn-Mayer
tt0019380,Paramount
tt0019381,Columbia Pictures
tt0019388,The Vitaphone Corporation
tt0019388,Warner Bros. Pictures
tt0019392,Columbia Pictures
tt0019401,Columbia Pictures
tt0019403,Georgianfilm
tt0019412,The Harold Lloyd Corporation
tt0019415,UFA
tt0019415,Fritz Lang-Film
tt0019419,DeMille Pictures Corporation
tt0019421,Buster Keaton Productions
tt0019429,Fox Film Corporation
tt0019434,Columbia Pictures
tt0019480,Néo-Film
tt0019481,Tiffany-Stahl Productions
tt0019485,"""Le Film d'Art"""
tt0019489,Metro-Goldwyn-Mayer
tt0019495,Tiffany-Stahl Productions
tt0019509,British Instructional Films Ltd.
tt0019509,BIF
tt0019511,UFA
tt0019516,Belgoskino
tt0019529,Sovkino
tt0019532,Technicolor Motion Picture Corporation
tt0019532,Metro-Goldwyn-Mayer
tt0019553,Paramount
tt0019554,Columbia Pictures
tt0019555,Universal Pictures
tt0019557,First National Pictures
tt0019558,Paramount Famous Lasky Corporation
